,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8
60304,8743accb6ffffff,8743a1369ffffff,18,2.437831909419931,397,2735,5.983936280687191,7.913886714856082,7.799274478013971,2.9444389791664403,0.5957880742317458,0.25033543829716204,0.019317459421454464,0.0,0.0,0.0,0.0,0.0,0.0
60305,8743accb6ffffff,8743a136affffff,40,4.520699731885052,397,7513,5.983936280687191,8.92439013236916,8.416643249015594,3.713572066704308,0.32724537592716163,0.5486893489437784,0.12318440272875568,0.0,0.0,0.0,0.0,0.0,0.0
60306,8743accb6ffffff,8743a136bffffff,29,2.260674803360031,397,3632,5.983936280687191,8.197538739721184,7.72386088124805,3.4011973816621555,0.5982370455415579,0.22191322825263285,0.015404691952760367,0.0,0.0,0.0,0.0,0.0,0.0
60307,8743accb6ffffff,8743a136cffffff,11,6.361980631259622,397,971,5.983936280687191,6.878326468291325,8.758252199264561,2.4849066497880004,0.0962997182289755,0.570472959553031,0.3298587060314122,0.0033686161865812973,0.0,0.0,0.0,0.0,0.0
60308,8743accb6ffffff,8743a136dffffff,8,4.875601286453285,397,2400,5.983936280687191,7.783224016336037,8.492203798513868,2.1972245773362196,0.26909710717913476,0.5763537628764978,0.1545337293438905,0.0,0.0,0.0,0.0,0.0,0.0
60309,8743accb6ffffff,8743a136effffff,4,6.162185391010605,397,1463,5.983936280687191,7.288244401020124,8.72634903180311,1.6094379124341003,0.11305296860652589,0.5812342869431607,0.3036197649608216,0.002092979489491679,0.0,0.0,0.0,0.0,0.0
60312,8743accb6ffffff,8743a1372ffffff,2,14.676356291508979,397,6377,5.983936280687191,8.760453046315272,9.594061196816245,1.0986122886681098,0.0,4.520018822886509e-05,0.2009903419519986,0.6626124572295204,0.1363520006302521,0.0,0.0,0.0,0.0
60315,8743accb6ffffff,8743a1375ffffff,1,12.748226279337404,397,560,5.983936280687191,6.327936783729195,9.453225864771689,0.6931471805599453,0.0,0.015223446165622845,0.4475833980173913,0.5095176096008683,0.027675546216117647,0.0,0.0,0.0,0.0
60368,8743accb6ffffff,8743acc80ffffff,10,8.331823167203709,397,1866,5.983936280687191,7.531552381407289,9.027957593372657,2.3978952727983707,0.00928445150765857,0.3674769086713245,0.5739230118628532,0.049315627958163806,0.0,0.0,0.0,0.0,0.0
60371,8743accb6ffffff,8743acc83ffffff,1,10.23172369686614,397,1860,5.983936280687191,7.528331766707247,9.23334606953646,0.6931471805599453,0.0,0.14455162427264645,0.6645686022226714,0.19086318336348979,1.6590141192396088e-05,0.0,0.0,0.0,0.0
60374,8743accb6ffffff,8743acc86ffffff,47,6.165883557284436,397,1201,5.983936280687191,7.0909098220799835,8.726948893231336,3.871201010907891,0.11272646565722155,0.5810588689974098,0.3041016421290359,0.002113023216332896,0.0,0.0,0.0,0.0,0.0
60381,8743accb6ffffff,8743acc8effffff,1,12.335457050082955,397,2165,5.983936280687191,7.68017564043659,9.420314145220773,0.6931471805599453,0.0,0.02522359076992272,0.49944597198765567,0.45834587369832963,0.016984563544092012,0.0,0.0,0.0,0.0
60383,8743accb6ffffff,8743acc91ffffff,6,8.719733887744882,397,3928,5.983936280687191,8.275885669474356,9.073458674800284,1.9459101490553132,0.004196920533815228,0.31768208967705297,0.6094972550067437,0.06862373478238805,0.0,0.0,0.0,0.0,0.0
60387,8743accb6ffffff,8743acc95ffffff,2,6.364131454192997,397,873,5.983936280687191,6.771935555839602,8.758590163440145,1.0986122886681098,0.09612901995118417,0.5703432763423785,0.3301431032734859,0.003384600432951513,0.0,0.0,0.0,0.0,0.0
60394,8743accb6ffffff,8743acc9dffffff,1,12.322997297425937,397,2225,5.983936280687191,7.707512194600341,9.419303640422957,0.6931471805599453,0.0,0.02557909444755107,0.5009565229731965,0.4567502112257664,0.016714171353486042,0.0,0.0,0.0,0.0
60395,8743accb6ffffff,8743acc9effffff,2,11.11116723919517,397,2288,5.983936280687191,7.7354333524996886,9.315795934644465,1.0986122886681098,0.0,0.0784145287433259,0.6227667613473502,0.2969894432362879,0.0018292666730360643,0.0,0.0,0.0,0.0
60397,8743accb6ffffff,8743acca1ffffff,4,9.679199631860673,397,2262,5.983936280687191,7.724004656676065,9.17783780318407,1.6094379124341003,6.602897714140117e-05,0.20065089339123604,0.6626822095730165,0.13660086805860627,0.0,0.0,0.0,0.0,0.0
60398,8743accb6ffffff,8743acca2ffffff,3,5.88010387972702,397,1502,5.983936280687191,7.31455283232408,8.679499757920182,1.3862943611198906,0.13985847649052122,0.5917907143862221,0.2674418579740951,0.0009089511491615575,0.0,0.0,0.0,0.0,0.0
60400,8743accb6ffffff,8743acca4ffffff,3,8.107455312692935,397,858,5.983936280687191,6.754604099487962,9.000662661976078,1.3862943611198906,0.013557150729549104,0.395922291564176,0.5505119523875971,0.040008605318678024,0.0,0.0,0.0,0.0,0.0
60401,8743accb6ffffff,8743acca5ffffff,1,9.71556253384602,397,461,5.983936280687191,6.133398042996649,9.181587186124734,0.6931471805599453,4.602463989392156e-05,0.19662111589868744,0.6635225290603707,0.13981033040104798,0.0,0.0,0.0,0.0,0.0
60402,8743accb6ffffff,8743acca6ffffff,7,5.916002737343909,397,3364,5.983936280687191,8.120886021092838,8.685585305300199,2.0794415416798357,0.13623425547030948,0.5907671363292025,0.271973831951988,0.0010247762485001124,0.0,0.0,0.0,0.0,0.0
60405,8743accb6ffffff,8743accaaffffff,1,11.313111989245188,397,616,5.983936280687191,6.423246963533519,9.333806074143418,0.6931471805599453,0.0,0.06682186227565183,0.6067527449921438,0.3234065253397192,0.003018867392485126,0.0,0.0,0.0,0.0
60407,8743accb6ffffff,8743accacffffff,1,11.765120798887335,397,1783,5.983936280687191,7.48605261786314,9.372979562147776,0.6931471805599453,0.0,0.04513494727201345,0.5640386138777193,0.3834937706510544,0.007332668199213012,0.0,0.0,0.0,0.0
60409,8743accb6ffffff,8743accaeffffff,1,10.241324312384016,397,1861,5.983936280687191,7.528869256642251,9.234283856467863,0.6931471805599453,0.0,0.14368024509489621,0.6643933861417255,0.19190762995505697,1.8738808321214036e-05,0.0,0.0,0.0,0.0
60410,8743accb6ffffff,8743accb0ffffff,27,2.261324389010536,397,1587,5.983936280687191,7.369600720526409,7.724148054444749,3.332204510175204,0.5982375321800485,0.22201641709564837,0.015417974989888015,0.0,0.0,0.0,0.0,0.0,0.0
60411,8743accb6ffffff,8743accb1ffffff,5,4.523298073673666,397,1193,5.983936280687191,7.084226422097916,8.417217722261316,1.791759469228055,0.32680603876124453,0.5489304060141229,0.1233969312334311,0.0,0.0,0.0,0.0,0.0,0.0
60413,8743accb6ffffff,8743accb3ffffff,1,4.106385819234133,397,619,5.983936280687191,6.428105272684596,8.320542051407978,0.6931471805599453,0.3980082240184957,0.5039583193013645,0.09232471826964847,0.0,0.0,0.0,0.0,0.0,0.0
60414,8743accb6ffffff,8743accb4ffffff,16,2.292341317412546,397,1268,5.983936280687191,7.145196134997171,7.737765123683109,2.833213344056216,0.5981776753815911,0.22695340907396602,0.0160611479740064,0.0,0.0,0.0,0.0,0.0,0.0
60415,8743accb6ffffff,8743accb5ffffff,18,3.8465686789197844,397,1038,5.983936280687191,6.945051063725834,8.255196715825269,2.9444389791664403,0.4414434005580155,0.470394792454609,0.07588557157167143,0.0,0.0,0.0,0.0,0.0,0.0
60416,8743accb6ffffff,8743accb6ffffff,2,0.0,397,397,5.983936280687191,5.983936280687191,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60427,8743accb6ffffff,8743acd93ffffff,1,7.313307419706908,397,1,5.983936280687191,0.0,8.897587629505937,0.6931471805599453,0.03878679756505855,0.4891997374642116,0.4555075809567057,0.01650588401402415,0.0,0.0,0.0,0.0,0.0
60428,8743accb6ffffff,8743acd98ffffff,3,6.256635880502306,397,870,5.983936280687191,6.76849321164863,8.741557737892748,1.3862943611198906,0.10490983778367306,0.576468955744054,0.31597534498830293,0.0026458614839701506,0.0,0.0,0.0,0.0,0.0
60430,8743accb6ffffff,8743acd9affffff,9,4.157549983296357,397,2463,5.983936280687191,7.809135398120538,8.33292173078595,2.302585092994046,0.3892884887128722,0.5101093701008064,0.09581889849375377,0.0,0.0,0.0,0.0,0.0,0.0
